27700.00, -27700.00, 550.05, -586.50
27800.00, -27800.00, 563.77, -620.59
27900.00, -27900.00, 567.06, -611.74
28000.00, -28000.00, 574.18, -521.90
28100.00, -28100.00, 488.60, -523.65
28200.00, -28200.00, 495.36, -590.29
28300.00, -28300.00, 571.16, -538.74
28400.00, -28400.00, 506.64, -617.78
28500.00, -28500.00, 562.32, -613.98
28600.00, -28600.00, 490.64, -582.72
28700.00, -28700.00, 586.38, -630.05
28800.00, -28800.00, 580.71, -537.79
28900.00, -28900.00, 569.42, -529.60
29000.00, -29000.00, 585.76, -537.89
29100.00, -29100.00, 505.80, -509.52
29200.00, -29200.00, 502.66, -613.79
29300.00, -29300.00, 520.92, -631.19
29400.00, -29400.00, 580.06, -546.45
29500.00, -29500.00, 569.13, -553.89
29600.00, -29600.00, 534.81, -580.89
29700.00, -29700.00, 565.00, -608.34
29800.00, -29800.00, 512.32, -630.05
29900.00, -29900.00, 497.12, -630.02
30000.00, -30000.00, 511.54, -555.76
30100.00, -30100.00, 561.46, -622.13
30200.00, -30200.00, 585.37, -621.66
30300.00, -30300.00, 595.20, -632.78
30400.00, -30400.00, 502.55, -544.33
30500.00, -30500.00, 588.95, -641.53
30600.00, -30600.00, 591.47, -546.28
30700.00, -30700.00, 595.20, -548.41
30800.00, -30800.00, 598.45, -632.71
30900.00, -30900.00, 607.10, -550.33
31000.00, -31000.00, 627.47, -637.50
31100.00, -31100.00, 616.72, -646.34
31200.00, -31200.00, 517.50, -636.27
31300.00, -31300.00, 609.46, -568.41
31400.00, -31400.00, 584.15, -643.65
31500.00, -31500.00, 609.53, -653.23
31600.00, -31600.00, 596.83, -542.08
31700.00, -31700.00, 613.91, -660.36
31800.00, -31800.00, 594.50, -634.95
31900.00, -31900.00, 590.28, -664.75
32000.00, -32000.00, 596.65, -641.37
32100.00, -32100.00, 563.25, -651.71
32200.00, -32200.00, 611.20, -666.64
32300.00, -32300.00, 523.11, -653.90
32400.00, -32400.00, 553.76, -666.60
32500.00, -32500.00, 616.02, -621.71
32600.00, -32600.00, 522.82, -647.71
32700.00, -32700.00, 629.46, -624.42
32800.00, -32800.00, 611.77, -655.89
32900.00, -32900.00, 551.64, -648.64
33000.00, -33000.00, 610.25, -647.71
33100.00, -33100.00, 555.68, -568.27
33200.00, -33200.00, 611.74, -657.50
33300.00, -33300.00, 533.30, -566.10
33400.00, -33400.00, 639.30, -577.92
33500.00, -33500.00, 553.65, -636.40
33600.00, -33600.00, 612.43, -671.16
33700.00, -33700.00, 562.20, -658.40
33800.00, -33800.00, 640.92, -597.59
33900.00, -33900.00, 617.08, -580.09
34000.00, -34000.00, 622.35, -679.60
34100.00, -34100.00, 613.58, -674.42
34200.00, -34200.00, 643.62, -681.90
34300.00, -34300.00, 562.34, -681.92
34400.00, -34400.00, 539.74, -669.81
34500.00, -34500.00, 644.09, -597.59
34600.00, -34600.00, 611.08, -590.98
34700.00, -34700.00, 625.32, -682.73
34800.00, -34800.00, 619.01, -666.80
34900.00, -34900.00, 557.93, -673.79
35000.00, -35000.00, 639.82, -590.64
35100.00, -35100.00, 622.49, -590.64
35200.00, -35200.00, 601.31, -708.38
35300.00, -35300.00, 569.74, -575.46
35400.00, -35400.00, 574.29, -612.92
35500.00, -35500.00, 560.22, -690.16
35600.00, -35600.00, 640.96, -613.28
35700.00, -35700.00, 642.34, -597.45
35800.00, -35800.00, 636.50, -700.58
35900.00, -35900.00, 629.64, -699.69
36000.00, -36000.00, 639.79, -589.48
36100.00, -36100.00, 645.92, -689.26
36200.00, -36200.00, 574.13, -682.33
36300.00, -36300.00, 669.39, -713.00
36400.00, -36400.00, 624.56, -680.46
36500.00, -36500.00, 581.24, -713.71
36600.00, -36600.00, 571.71, -597.63
36700.00, -36700.00, 570.53, -711.09
36800.00, -36800.00, 654.53, -707.84
36900.00, -36900.00, 661.09, -698.09
37000.00, -37000.00, 585.47, -710.60
37100.00, -37100.00, 654.29, -589.52
37200.00, -37200.00, 581.45, -708.74
37300.00, -37300.00, 558.39, -597.83
